feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7825663850835164e+18,24946268790892.61,1.782518400420051e+18,1.782604795377007e+18,-0.3633708135747528,-1.0786212932906496
price,1585.8344095361706,9.868295903560323,1562.86,1611.02,0.5587596211310659,-0.364951665822149
quantity,0.10299110815873086,0.8435674311773291,0.0001,204.7707,59.980768093498455,8020.878066542861
trade_id,4171719436.914735,370077.19658297324,4171077929.0,4172359752.0,-0.002597456998094527,-1.2000960409851125
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,-3.6848010207449224e-06,0.007848999641281815,-0.8500000000001364,0.6199999999998909,-1.383689396781978,919.1592124291482
log_return,-2.337576555078313e-09,4.949422116227752e-06,-0.0005382352977996163,0.0003924795897694011,-1.3407889575303586,915.2897696973828
tick_direction,-0.06233677667120261,0.998055171959068,-1.0,1.0,0.12491664165885731,-1.9843989508119693
trade_intensity,93.9690484570976,203.61702811867428,1.0,3058.0,6.563935289608566,56.419015258713124
obi,-0.07000535681375371,0.791970194942448,-1.0,1.0,0.13866680536928816,-1.6299417694267357
mid_price,1585.8349991210234,9.867935087626146,1562.8758620420201,1611.0176063877084,0.5587577764258908,-0.36516985290579385
vwmp,1585.8349991210234,9.867935087626146,1562.8758620420201,1611.0176063877084,0.5587577764258908,-0.36516985290579385
price_mid_deviation,-0.000589584852798467,0.11372152779331614,-1.104788159408372,0.7922181320313939,-0.07016022551072947,1.925815535536958
