feature,mean,std,min,max,skewness,kurtosis
timestamp,1.784117266018597e+18,21306337559534.938,1.784073600108717e+18,1.784159998802554e+18,-0.4348304614664028,-0.5623645760341383
price,1908.0120428237535,24.693030836140625,1864.39,1946.52,-0.36829505035776267,-1.5188043797066837
quantity,0.1161628971372582,0.855740074182899,0.0001,285.2511,78.76544883190583,16433.693055841406
trade_id,4212935817.4999604,798452.0512001821,4211552082.0,4214318238.0,-0.0009261862549523171,-1.1999652974354578
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,9.473701093248343e-06,0.010891007203665851,-1.6700000000000728,1.2100000000000364,-6.208788416075945,2460.622397102028
log_return,4.973501043530959e-09,5.700851895112705e-06,-0.0008822885127264257,0.0006253537199150117,-6.094590765048758,2463.432934714567
tick_direction,0.03141521566065852,0.999506420302038,-1.0,1.0,-0.06286149283177957,-1.9960498878930204
trade_intensity,116.59631936323898,204.80356583036652,1.0,3625.0,6.264313423436931,60.586481639660114
obi,0.0432421529841952,0.8115492128012339,-1.0,1.0,-0.08475071048604725,-1.6707601720514376
mid_price,1908.0115155457331,24.693981840197797,1864.3916229115357,1946.5124696725593,-0.36821689491427595,-1.5188684222389186
vwmp,1908.0115155457331,24.693981840197797,1864.3916229115357,1946.5124696725593,-0.36821689491427595,-1.5188684222389186
price_mid_deviation,0.0005272780206929208,0.1076049887658373,-1.0593506359916773,1.2525488240321465,0.03251748599022883,2.106135845920325
