feature,mean,std,min,max,skewness,kurtosis
timestamp,1.782213715718728e+18,21317565066283.074,1.782172800033962e+18,1.782259197537946e+18,0.11403424919068908,-0.8100276621275766
price,1674.804950527425,26.635423375793053,1635.65,1736.25,1.0558785933198378,-0.31553812344867005
quantity,0.07283730922051777,0.6749891315543621,0.0001,326.9385,96.81869287411365,28277.130040105378
trade_id,4155651341.1431813,985790.1336042604,4153943389.0,4157358667.0,-0.000652740854601691,-1.199997501502611
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,-1.7971297724302736e-05,0.010221777309464783,-1.8600000000001273,2.240000000000009,5.374948399561136,4394.358474670205
log_return,-1.0587064229862841e-08,6.149650543533521e-06,-0.0011242340074133494,0.0013543010189733806,5.469376265869232,4409.400644796866
tick_direction,-0.03173143711517406,0.9994964311585139,-1.0,1.0,0.06349487628943153,-1.9959695756006166
trade_intensity,137.56320063338083,220.4104683223521,1.0,2978.0,4.856199076781897,33.113154812396246
obi,-0.020056152687412645,0.8597899692725073,-1.0,1.0,0.03895360529036714,-1.7785292973893942
mid_price,1674.8056294703833,26.635875006260495,1635.7345743861226,1736.2309554791632,1.0558082964425193,-0.3157429218850858
vwmp,1674.8056294703833,26.635875006260495,1635.7345743861226,1736.2309554791632,1.0558082964425193,-0.3157429218850858
price_mid_deviation,-0.0006789429584577203,0.09680379718317425,-1.4833442574793025,2.105877001467661,0.0690652651819287,7.887471689223796
