feature,mean,std,min,max,skewness,kurtosis
timestamp,1.781095793844795e+18,22410517557696.26,1.781049600078441e+18,1.781135998973348e+18,-0.32162299607511147,-0.7531822878080505
price,61698.32721301651,407.6826749909552,60755.0,62857.99,0.20491438937421805,-0.6814841474916573
quantity,0.003459639514571973,0.040100580970496215,1e-05,14.84865,75.89875114595688,13317.377786179119
trade_id,6396478028.622168,1343780.5446767572,6394149873.0,6398805558.0,-0.000729389103134297,-1.1993407650690422
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,-4.7506386497349644e-05,0.2399179302482843,-46.26000000000204,46.26000000000204,-3.6885244866319953,2897.8398312676118
log_return,-7.709518806441293e-10,3.89081330287206e-06,-0.0007560693060835177,0.0007560693060835177,-3.68732752732578,2928.12344469025
tick_direction,-0.05456238963132606,0.9985103633101258,-1.0,1.0,0.1092876136077228,-1.9880570799878763
trade_intensity,121.95982075942975,160.03226742033328,1.0,3273.0,5.077042939714278,50.6344146935815
obi,-0.06966695419495376,0.8790901299438065,-1.0,1.0,0.14359160669725077,-1.800371689566485
mid_price,61698.33616122471,407.6699044123581,60758.50471253836,62857.84348972866,0.20484345827848535,-0.6815787432946347
vwmp,61698.33616122471,407.6699044123581,60758.50471253836,62857.84348972866,0.20484345827848535,-0.6815787432946347
price_mid_deviation,-0.008948208210213205,2.42366365945831,-43.15593179908319,30.643466494919267,-0.03163357117092195,3.4988558940637597
