feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7799641768248722e+18,23500270582285.83,1.77992640009367e+18,1.780012799585342e+18,0.07731828624646978,-1.2215374378318125
price,73443.78822046131,491.49537751829513,72582.82,74590.77,0.7537112486698281,-0.3049162499385414
quantity,0.005653080047603848,0.0575859036456411,1e-05,24.99475,87.68642370330726,20378.73232748563
trade_id,6329994718.559972,1096924.3437440237,6328095128.0,6331894840.0,0.00027075048239250636,-1.2004269733075386
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,-0.0002223544551353515,0.20772441562146157,-33.75,63.620000000009895,9.75273660745218,5249.988690524433
log_return,-3.0034655200885307e-09,2.832259081624475e-06,-0.00045846607294919295,0.0008698170760741419,9.819152272145955,5279.39143992638
tick_direction,0.056887775423604216,0.998380579241881,-1.0,1.0,-0.11396014589433547,-1.9870141474741836
trade_intensity,145.57329811161776,207.86889865672387,1.0,5030.0,6.7228945693825155,93.21171084788213
obi,0.08223761084929988,0.8706516913735116,-1.0,1.0,-0.16984162281174153,-1.7729602251512877
mid_price,73443.81666700708,491.5062818945515,72582.96417254709,74590.76935824094,0.753728675066644,-0.30498500048567934
vwmp,73443.81666700708,491.5062818945515,72582.96417254709,74590.76935824094,0.753728675066644,-0.30498500048567934
price_mid_deviation,-0.028446545757294328,2.034497761761087,-32.36169425045955,63.15916586354433,0.9150277378732669,25.624503016661247
