feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7806640488258227e+18,22902890146849.184,1.780617600047657e+18,1.780703998131086e+18,-0.23399407488468618,-1.056812906079428
price,61577.32353239961,1091.6545667893936,59130.91,63978.0,-0.05653059616836163,-0.7169956873731902
quantity,0.004747754544111255,0.050398221768526145,1e-05,29.79142,102.13708223088913,31672.57073475884
trade_id,6369334902.621923,3365848.035594113,6363502786.0,6375161641.0,-0.0011476478567323087,-1.2001942831312638
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,-0.00024507340544044365,0.35290976993492634,-97.90000000000146,97.90000000000146,8.032177712774372,20277.639247880525
log_return,-3.9236511765531095e-09,5.792745836769952e-06,-0.0016303369448564808,0.0016303369448564808,8.452614259984287,21282.558551382168
tick_direction,-0.03314300977982785,0.9994506195419233,-1.0,1.0,0.06632246443740354,-1.9956016764013431
trade_intensity,179.9811806261813,245.62023366631846,1.0,6668.0,8.503444184934983,134.52570163791796
obi,-0.024462756157762403,0.8681364846337233,-1.0,1.0,0.06146716463913809,-1.7930388512632363
mid_price,61577.31854169636,1091.671265589483,59130.962836245926,63977.98947258699,-0.056523904205818876,-0.7170249082208673
vwmp,61577.31854169636,1091.671265589483,59130.962836245926,63977.98947258699,-0.056523904205818876,-0.7170249082208673
price_mid_deviation,0.004990703245027447,2.911619111434024,-65.04604552382807,97.9000000001979,0.5595345192277835,15.311633336110406
