feature,mean,std,min,max,skewness,kurtosis
timestamp,1.781006853331017e+18,23242507346143.383,1.780963200155227e+18,1.781049599700548e+18,-0.3545752883303177,-0.935287853254029
price,62203.51499486123,705.0021778020683,60780.0,63526.01,-0.03706543257993184,-1.1709281863037249
quantity,0.005015335532826221,0.05992291906519308,1e-05,50.16338,221.67343614695918,141431.5743617599
trade_id,6391976879.926244,1255158.7778799767,6389802541.0,6394149872.0,-0.0010278263039689955,-1.200253245826853
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,-0.0003155875094373698,0.24489513080333253,-113.34999999999854,81.93000000000029,-12.044732029382487,16308.272697708617
log_return,-5.057042786083545e-09,3.931584470874883e-06,-0.0018097399577072792,0.0013084179537727891,-11.814985130014794,15953.181616065158
tick_direction,-0.03680178590878497,0.9993225848313065,-1.0,1.0,0.07365349150505171,-1.9945760916012807
trade_intensity,121.30946287750643,173.23974909560914,1.0,4850.0,8.704524846228608,151.8389688813054
obi,-0.044167835473353574,0.8746877862867035,-1.0,1.0,0.10040784520296524,-1.7996536352411332
mid_price,62203.53046868589,705.0042463828715,60780.00240721262,63525.27497131056,-0.037118686988761654,-1.1709458866719535
vwmp,62203.53046868589,705.0042463828715,60780.00240721262,63525.27497131056,-0.037118686988761654,-1.1709458866719535
price_mid_deviation,-0.015473824648680074,2.442787646836598,-42.655202680427465,198.60304545961844,5.118372181512299,337.6850359980845
