feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7798888630006246e+18,22676865555259.492,1.779840000062977e+18,1.779926399067445e+18,-0.3940685565613321,-0.7267649421902442
price,75279.93274485771,486.7135608486015,74243.99,76174.15,-0.11261344922211479,-1.0141336176301654
quantity,0.005061415391400673,0.04917344398956817,1e-05,13.80861,61.67038318361024,8385.995938133547
trade_id,6326411923.941719,971742.2198800282,6324728060.0,6328095127.0,-0.00013666750271154295,-1.1993497707782514
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,-0.0004466880089198205,0.19637750038183255,-38.11000000000058,59.55000000000291,42.291104081138,9786.31013807196
log_return,-5.94100938167558e-09,2.6137140233530092e-06,-0.0005021481068201439,0.0007940537726902619,42.709199002422494,9819.599891261616
tick_direction,0.033582071541999915,0.9994359631666992,-1.0,1.0,-0.06720207792350238,-1.9954850846850904
trade_intensity,135.56270181823447,174.5534395047955,1.0,3342.0,4.3182980887872295,38.34839854372272
obi,0.0513243560215948,0.8763797238450352,-1.0,1.0,-0.09818660684406623,-1.7993987438391104
mid_price,75279.95709231937,486.7195184311491,74243.99344175047,76174.13044470333,-0.11267034137331446,-1.0141547297091458
vwmp,75279.95709231937,486.7195184311491,74243.99344175047,76174.13044470333,-0.11267034137331446,-1.0141547297091458
price_mid_deviation,-0.024347461665723318,1.9996096296069132,-31.95834876256413,53.86726750971866,1.1626917252176456,22.62540789055713
