feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7804929429510684e+18,26278388916017.766,1.780444800016939e+18,1.780531199441143e+18,-0.3123638854417908,-1.2613458190951108
price,1843.3593742747064,26.20756329107597,1769.62,1893.07,-0.309835928665441,-0.6607199360491669
quantity,0.09024556030287621,0.8263283040206301,0.0001,458.6909,95.33706611851423,29901.37827937306
trade_id,4070194734.0443316,1875531.3476684769,4066945315.0,4073441570.0,-0.0008515424804655712,-1.2001585669042578
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,-7.238817388570708e-06,0.009551064403278409,-1.900000000000091,1.9500000000000455,-2.3411814687379007,6350.5672800105485
log_return,-3.941968869872393e-09,5.220452990789404e-06,-0.0010431250774294298,0.0010692285301834303,-2.328181167483666,6472.523342554904
tick_direction,-0.03589998581321747,0.9993553877468269,-1.0,1.0,0.07184630129471362,-1.9948387262279483
trade_intensity,145.36201605782884,190.96058746138237,1.0,4691.0,6.251583512142836,80.22653679551502
obi,-0.014949242356357311,0.8648175397786346,-1.0,1.0,0.038025707020220914,-1.7844727163823566
mid_price,1843.3596138234236,26.20760638842485,1769.8149279354113,1893.059466281614,-0.3098851543539892,-0.6606719966055188
vwmp,1843.3596138234236,26.20760638842485,1769.8149279354113,1893.059466281614,-0.3098851543539892,-0.6606719966055188
price_mid_deviation,-0.00023954871716367878,0.09425648505505141,-1.6382514388617437,1.8216973073292593,0.156522804687206,4.0457566181999844
