feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7805685654962307e+18,24700239189747.453,1.780531200044494e+18,1.780617599752257e+18,0.1774823178404727,-1.0583338248005232
price,1772.634582387097,17.850849353669243,1717.28,1820.5,0.07763289346706201,-0.035886381859521865
quantity,0.07890946934083856,0.7129801199845968,0.0001,826.4287,296.68902515908815,284600.66874197585
trade_id,4077553443.4785237,2373744.4683484957,4073441571.0,4081664321.0,-0.0005559371734347103,-1.2000381381591356
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,-5.159126975168953e-06,0.008868678086655354,-1.6100000000001273,1.6899999999998272,1.685131498178843,2917.2822074114033
log_return,-2.8792552888638548e-09,5.033073635035232e-06,-0.0009297625732944681,0.0009758774287194072,1.8587084353000478,2991.3730022838045
tick_direction,-0.07092054663805637,0.9974819677891723,-1.0,1.0,0.14219918135691495,-1.9797798759783303
trade_intensity,143.6946317868358,162.37315545336767,1.0,3314.0,4.073149988755619,36.94401823155603
obi,-0.04254485481663247,0.8716652758049035,-1.0,1.0,0.09031811904367197,-1.7914092771253418
mid_price,1772.634552285946,17.851337938688523,1717.6971610835055,1820.4744066772644,0.07756589518444973,-0.03584607365213177
vwmp,1772.634552285946,17.851337938688523,1717.6971610835055,1820.4744066772644,0.07756589518444973,-0.03584607365213177
price_mid_deviation,3.0101151012470793e-05,0.10620955072803817,-1.4607717504893571,1.5181395811571292,0.19922451827986964,1.8189759563623085
