feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7809180686488689e+18,24149893759564.426,1.78087680012075e+18,1.780963199606601e+18,-0.06850646446104315,-1.0351829725012773
price,1683.2037477492333,13.374353866913625,1645.0,1714.5,-0.37636384582120025,-0.06623070296781552
quantity,0.08349475354113968,0.7917190400177939,0.0001,491.1783,113.24927391269362,39955.9997698343
trade_id,4108912134.5297832,1662578.7738202515,4106032729.0,4111792349.0,0.0002946415470135863,-1.1997519471548606
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,-1.7429227315278348e-09,0.009299237921633684,-10.519999999999982,2.5599999999999454,-285.3652358892285,303862.11000583594
log_return,-1.0310132424584198e-12,5.535736951659366e-06,-0.0062685296104376675,0.0015286140360704081,-286.16151742985454,305063.15669571614
tick_direction,-0.0513665472822693,0.998679867535287,-1.0,1.0,0.10286892202650176,-1.9894186783618344
trade_intensity,120.26082856106565,129.88199651670465,1.0,1759.0,2.724572398937086,12.792238682866248
obi,-0.0453994330708464,0.8782002244110766,-1.0,1.0,0.09284773022860646,-1.8025839578506049
mid_price,1683.2035225098994,13.375079754125835,1645.0065968831695,1714.4766448478235,-0.3764413422730444,-0.06621882383714972
vwmp,1683.2035225098994,13.375079754125835,1645.0065968831695,1714.4766448478235,-0.3764413422730444,-0.06621882383714972
price_mid_deviation,0.0002252393336120342,0.09888711793601056,-10.638831144766982,3.9626705764592316,-7.450227057232189,638.9553307287146
