feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7793666521859817e+18,21941499918114.69,1.779321600113775e+18,1.779407999566705e+18,-0.4338023167978922,-0.7122414622769102
price,2131.2632213015904,11.415752685854855,2105.15,2157.5,-0.21011094653940418,-1.056499267648525
quantity,0.09249802077873664,0.6751669632605873,0.0001,203.4888,43.609367783183735,6455.849218236198
trade_id,4032437190.287636,729102.7823765394,4031174286.0,4033700435.0,4.8452338556452705e-05,-1.1992886080922291
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,1.7205424806718414e-06,0.0056986698525788955,-0.8200000000001637,1.3800000000001091,7.483413196330173,3780.277795320504
log_return,8.071603816713661e-10,2.6746609626469613e-06,-0.0003871778091601996,0.0006476532184311878,7.682036574278123,3825.6491321162616
tick_direction,0.024230176722016092,0.9997064061693413,-1.0,1.0,-0.048474614242467615,-1.9976518029991177
trade_intensity,113.45772882020172,142.2724906601738,1.0,2616.0,4.247981252455037,35.961524914199
obi,0.009656591638753981,0.8781806592215801,-1.0,1.0,-0.017573690080764644,-1.8083337882104227
mid_price,2131.263027903782,11.4158315720156,2105.158608071836,2157.284314896828,-0.21011721664625516,-1.0564643446068
vwmp,2131.263027903782,11.4158315720156,2105.158608071836,2157.284314896828,-0.21011721664625516,-1.0564643446068
price_mid_deviation,0.00019339780822655571,0.08058937448539225,-0.8060249740155996,1.1780421607309108,0.05120129608061062,2.447340156517419
