feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7794601639258632e+18,23308035043574.89,1.779408000104396e+18,1.779494399787193e+18,-0.6272019790654623,-0.6420070399440121
price,2107.603648684792,25.86245234479218,2057.79,2141.39,-0.5748800018631587,-1.3343703076201792
quantity,0.09488926956155147,0.7419174502890502,0.0001,263.9316,70.3747178701317,15241.28597240795
trade_id,4034873375.600884,676584.5463393675,4033700436.0,4036044653.0,-0.002084637218748987,-1.1992226381416082
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,-2.9158636807970746e-05,0.009475372263032794,-1.800000000000182,1.800000000000182,5.192997753675775,7126.765042380691
log_return,-1.3887532431501316e-08,4.546299447322621e-06,-0.0008708694730090727,0.0008708694730090727,5.368994212041569,7337.46429273534
tick_direction,0.019964135563619877,0.999800696784713,-1.0,1.0,-0.039936256263863344,-1.9984068113026305
trade_intensity,122.90671125179075,172.78841998854895,1.0,3180.0,4.929446149978874,43.51126171982627
obi,0.028743898466156593,0.8773031052874661,-1.0,1.0,-0.059704612237672594,-1.804902273540553
mid_price,2107.6049974190896,25.862054730022596,2057.7999304926107,2141.3324741210886,-0.5749635540477108,-1.3342280328333727
vwmp,2107.6049974190896,25.862054730022596,2057.7999304926107,2141.3324741210886,-0.5749635540477108,-1.3342280328333727
price_mid_deviation,-0.001348734297556685,0.08644826152020023,-1.1307374987700314,1.796328101760082,0.07159725391516342,6.670663592897484
