feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7832554287096381e+18,22344023260103.613,1.783209600215615e+18,1.783295999398734e+18,-0.22110320421094015,-0.7734626486232363
price,581.7100121849721,7.307767800648016,568.19,593.47,-0.29492939679980434,-1.4576220137905929
quantity,0.1888017668922193,1.2828985501819754,0.001,306.625,69.39957619521667,9921.51041594848
trade_id,1538523369.5657403,203785.99238110695,1538170166.0,1538876024.0,-0.0018305914754862714,-1.1998097648965023
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,2.0650321227219104e-05,0.0056318214072771326,-0.40999999999996817,0.37000000000000455,-2.5056766690329977,363.1492340738707
log_return,3.54454163898194e-08,9.667213203921129e-06,-0.0006961837527006409,0.0006288399809522005,-2.470109427808374,356.5047928853565
tick_direction,0.06525729530671927,0.9978684709966797,-1.0,1.0,-0.13079366009706941,-1.9828986703146252
trade_intensity,32.42941124494787,60.04767549416595,1.0,1187.0,6.961808434708339,76.59509330294392
obi,-0.02536229406553042,0.6867712292132295,-1.0,1.0,0.09553794607398199,-1.4155613940024865
mid_price,581.7085181042564,7.307048828958177,568.2327083333339,593.4522731496969,-0.29474295985918175,-1.457804860488672
vwmp,581.7085181042564,7.307048828958177,568.2327083333339,593.4522731496969,-0.29474295985918175,-1.457804860488672
price_mid_deviation,0.0014940807157562807,0.07210398312285352,-0.42953986950237777,0.6008618153864518,-0.02699848749802615,0.4964008531752002
