feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7791886950908278e+18,22383065727450.13,1.779148800002286e+18,1.779235198881625e+18,0.08555138550978303,-0.8315632748776096
price,641.3380921038538,2.214848499643638,636.1,647.19,0.41040401976695184,-0.700143516043072
quantity,0.1439790600029991,0.8851568076997194,0.001,160.743,61.793063887718624,8454.497848795598
trade_id,1497783754.9147549,162930.16755265216,1497501626.0,1498065956.0,-0.00017283549632551165,-1.2001777130367826
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,-6.2659326064137285e-06,0.005156324986355079,-0.3000000000000682,0.7699999999999818,7.135890412246989,1177.4554963516564
log_return,-9.76346574029816e-09,8.036590276095805e-06,-0.00046861088972072196,0.0011944374767045574,7.041186182910633,1159.6074114438259
tick_direction,0.037788393564833656,0.9992857635890693,-1.0,1.0,-0.07563100792567987,-1.9942870709197789
trade_intensity,28.873087194647358,41.332401445768525,1.0,573.0,3.9191012654867547,23.44428325575336
obi,-0.04213843847654463,0.7021162339744568,-1.0,1.0,0.10441257948361378,-1.448189219894542
mid_price,641.3373659303662,2.2151286920797046,636.2201496138999,647.1231344126512,0.41009282856888324,-0.7006336934399
vwmp,641.3373659303662,2.2151286920797046,636.2201496138999,647.1231344126512,0.41009282856888324,-0.7006336934399
price_mid_deviation,0.0007261734876396487,0.060501363249703004,-0.34942817817864125,0.5648414013395495,-0.10973881253145047,0.38383544252506807
