feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7828175839942963e+18,23211034755602.023,1.782777600105861e+18,1.782863995447336e+18,-0.13380012261363797,-1.0262651906194955
price,549.7242798860128,4.220676642871504,543.68,560.4,0.6019901307352586,-0.8615121401065178
quantity,0.1818127242126501,1.6605907246190739,0.001,481.283,119.1049580112313,24635.05626724957
trade_id,1535399932.6000175,169466.62416246283,1535106102.0,1535693288.0,-0.001753181873704147,-1.1994897888215725
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,-2.2286158391279076e-05,0.00609224743821166,-0.43000000000006366,0.37000000000000455,-1.1468291304132079,221.80367134238327
log_return,-4.030122723638624e-08,1.1081666256356085e-05,-0.0007809024359639594,0.0006730760739079855,-1.1496874912847177,222.58664554267077
tick_direction,0.09901127689908436,0.9950863113553582,-1.0,1.0,-0.19900089182528208,-1.960405371762688
trade_intensity,24.00742528818456,45.09361214023868,1.0,845.0,6.447640775600466,64.31397361948262
obi,-0.04171835847906269,0.6408282567900249,-1.0,1.0,0.14699772525497826,-1.2860765182977794
mid_price,549.7257029298829,4.221211223933632,543.6801630988824,560.3945446390882,0.6018559852453487,-0.8613401078921075
vwmp,549.7257029298829,4.221211223933632,543.6801630988824,560.3945446390882,0.6018559852453487,-0.8613401078921075
price_mid_deviation,-0.0014230438699688321,0.07059084678401703,-0.6657801305043449,0.5125440382038278,-0.09913754578833953,1.626544013531416
