feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7814497978443192e+18,23625478268143.12,1.781395200147329e+18,1.781481599858931e+18,-0.598584170352671,-0.7298985639626325
price,609.8757770377966,3.5091688823471623,602.79,617.24,-0.11739948726926508,-0.8525402959676431
quantity,0.23303731655701376,1.924261663005821,0.001,578.463,107.28893386979244,24641.619095668968
trade_id,1524321871.6388195,151802.275416917,1524058986.0,1524584578.0,-0.0005834012684585986,-1.2008651562955344
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,1.3692211378554109e-05,0.005070906501886148,-0.32000000000005,0.6499999999999773,4.955075741253452,1078.4019028826328
log_return,2.232845307024664e-08,8.317009000420785e-06,-0.0005276522893913338,0.0010773273382023163,5.048093922756645,1099.6704293818318
tick_direction,0.08600936370584598,0.9962943286774824,-1.0,1.0,-0.17265904057719417,-1.9701964227191546
trade_intensity,31.899929714595167,49.23197622802358,1.0,780.0,4.523928803157693,32.86797775688752
obi,-0.02647534527672282,0.7296576438470244,-1.0,1.0,0.11683687871581237,-1.5170949826227702
mid_price,609.8750476149808,3.5090190860871013,602.7969251285939,617.2345035714259,-0.11684804300635836,-0.8524210401161412
vwmp,609.8750476149808,3.5090190860871013,602.7969251285939,617.2345035714259,-0.11684804300635836,-0.8524210401161412
price_mid_deviation,0.000729422816019143,0.0583333499076842,-0.469000903704341,0.5346094717968981,-0.17540161468053528,1.3326389494753745
