feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7788410947847992e+18,20767649144687.168,1.778803200245778e+18,1.77888959833604e+18,-0.0027646696603439366,-0.7230780962916397
price,679.624264006254,5.087387793583131,669.16,689.98,-0.030345490037257793,-1.2275093581620378
quantity,0.1565021910778292,1.020953042100751,0.001,182.166,46.24334777358935,4988.23357505439
trade_id,1494767017.5912638,308259.4288984338,1494233116.0,1495300958.0,2.3209176917739147e-05,-1.2006029332403128
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,-5.563744003651303e-06,0.006007636265138066,-0.7099999999999227,0.9900000000000091,3.2970977224201055,2380.2608992075725
log_return,-8.23860837250531e-09,8.84049223514154e-06,-0.0010394326512486174,0.0014578657369854753,3.3638851667912806,2360.485215141413
tick_direction,-0.001404138105328275,0.9999990141976046,-1.0,1.0,0.0028082829514139724,-1.9999958855724942
trade_intensity,45.12305587224889,81.361070586883,1.0,1530.0,7.464382487264042,82.61049855026589
obi,-0.0027099749888076915,0.7311737062810789,-1.0,1.0,0.014509226467605139,-1.5261384532273496
mid_price,679.6243157736823,5.0876530974783,669.16969698813,689.9782359949866,-0.030543515524688685,-1.2274142066762113
vwmp,679.6243157736823,5.0876530974783,669.16969698813,689.9782359949866,-0.030543515524688685,-1.2274142066762113
price_mid_deviation,-5.176742819111969e-05,0.066840222351773,-0.5834273491039994,0.8468973286859409,0.05700865477456106,0.7398384890609111
