feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7816974777095386e+18,22053231889456.19,1.781654400069805e+18,1.781740797324117e+18,-0.22694213054355983,-0.9275944809366115
price,605.0755567593892,3.097893178015189,595.11,612.5,-0.3210347326933412,-0.1459155308188289
quantity,0.19855195973940723,1.4539837321800109,0.001,372.052,96.4290709319161,17533.02563563245
trade_id,1526804065.089717,247042.36276632303,1526376024.0,1527231575.0,-0.0013182875304771806,-1.200448586181852
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,-3.893833626253213e-06,0.006570612863196237,-0.39999999999997726,0.57000000000005,1.1359659587312356,280.0820394750621
log_return,-6.454401144284776e-09,1.087182150378028e-05,-0.0006679803862148503,0.0009385111293225279,1.1110935004610034,279.76871305397657
tick_direction,0.011453282231178431,0.9999344090119775,-1.0,1.0,-0.022908107448249934,-1.9994799229341782
trade_intensity,35.23322534121041,83.36159989138667,1.0,2158.0,12.259414236100461,221.76725658784738
obi,-0.06706684902302726,0.6500269067318875,-1.0,1.0,0.17284011950358288,-1.2650647265064185
mid_price,605.0752069183892,3.0972615815552924,595.1726218716303,612.4584441757362,-0.3212502036793062,-0.14555276798201833
vwmp,605.0752069183892,3.0972615815552924,595.1726218716303,612.4584441757362,-0.3212502036793062,-0.14555276798201833
price_mid_deviation,0.00034984100013266627,0.07933690844986227,-0.626742232997799,0.49589069526120966,-0.017852483901351964,1.8145910648566517
