feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7815270785159585e+18,24269279606644.125,1.781481600066278e+18,1.781567999282709e+18,-0.30841495162044447,-0.9462291688055937
price,66294.8493664009,508.899284661504,65354.0,67292.15,0.045255184163721575,-1.103870463645913
quantity,0.0059611298609375625,0.05808149685560447,1e-05,17.35427,67.58240211394107,10595.499132565426
trade_id,6410526938.725375,906606.5227167967,6408956324.0,6412096817.0,-0.00046085789480694746,-1.1996846810802133
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,0.0001877673424966772,0.25250872742855385,-50.7100000000064,96.66000000000349,24.283746123354078,12804.5518212165
log_return,2.8433585304690423e-09,3.8073416022416203e-06,-0.0007599890930976017,0.0014575158498661978,24.125413006360866,12817.861576080304
tick_direction,-0.013359990326091338,0.9999107513465822,-1.0,1.0,0.0267223785128216,-1.9992872038818201
trade_intensity,123.17777000282156,161.4945156007934,1.0,3219.0,4.588827812594677,41.94057404833007
obi,-0.027112159180914995,0.8665962306965102,-1.0,1.0,0.06057045176203185,-1.789478123989323
mid_price,66294.83764204339,508.905421944107,65354.003296664385,67292.13066886367,0.04529735854230035,-1.1039418382106159
vwmp,66294.83764204339,508.905421944107,65354.003296664385,67292.13066886367,0.04529735854230035,-1.1039418382106159
price_mid_deviation,0.011724357508726226,2.177815295559904,-51.85552809476212,111.20144192111911,1.7202099133687556,76.67720755972309
