feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7832585962516096e+18,27678789531311.08,1.783209600068705e+18,1.783295999112437e+18,-0.23688684118144904,-1.336243294682761
price,62979.79128980604,382.4997394638036,62436.59,63999.0,1.2155802756074676,0.10694564028032216
quantity,0.005171753801465945,0.05849739755938821,1e-05,14.55265,83.3447497790469,13104.233456540522
trade_id,6479108157.355557,516801.03082465404,6478212818.0,6480003000.0,-0.0005551061068233677,-1.2002426851476231
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,0.00028650214173076645,0.2847653909653086,-67.31999999999971,67.31999999999971,-22.458425231321876,18390.11843596983
log_return,4.519198700609934e-09,4.49481508217694e-06,-0.0010592364607386884,0.0010592364607386884,-22.276560309221743,18156.67945299671
tick_direction,0.018640560105770074,0.999826249664882,-1.0,1.0,-0.03728763061391677,-1.9986118959163601
trade_intensity,126.8695642080409,219.60040834826017,1.0,4399.0,7.366593505768415,87.84721207123214
obi,-0.00632928980753322,0.8657530465863985,-1.0,1.0,0.016665049458327818,-1.7922396774077707
mid_price,62979.790458099116,382.48026741944307,62436.888054554,63998.99151514738,1.2156816980215355,0.10731627289135348
vwmp,62979.790458099116,382.48026741944307,62436.888054554,63998.99151514738,1.2156816980215355,0.10731627289135348
price_mid_deviation,0.0008317069282745151,1.8940637921376606,-65.96841356917867,44.945046345826995,-0.03938306944479701,33.76279470748838
