feature,mean,std,min,max,skewness,kurtosis
timestamp,1.78205168390035e+18,25843145036364.562,1.782000000214186e+18,1.782086399723806e+18,-0.3426520441388837,-1.161147647439555
price,64041.967723877555,292.4281840154519,63270.0,64588.0,-0.7476386729651395,-0.273796125720831
quantity,0.004579017951860586,0.04930782958360142,1e-05,17.4822,88.63509225350198,19529.541675689517
trade_id,6428095081.249515,510503.3309835111,6427210500.0,6428978793.0,-0.0009564989434280915,-1.2001300393550873
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,-0.0005641898889609871,0.16941372325225243,-27.709999999999127,22.549999999995634,-2.526015553588406,2039.0422913725915
log_return,-8.84258471057321e-09,2.64736841634477e-06,-0.000430148962200505,0.00035043086649011457,-2.4767588208546796,2010.9332706217042
tick_direction,-0.009420521218488116,0.9999556259054558,-1.0,1.0,0.01884189469996951,-1.9996472713581397
trade_intensity,114.24232837474266,147.10475327017187,1.0,2185.0,3.9223360906068905,27.05848640273043
obi,-0.03473628766502986,0.8827754258306912,-1.0,1.0,0.06347963966145473,-1.8196575995061923
mid_price,64041.99198873283,292.3985570652602,63270.0084535501,64587.98024322391,-0.7476311081215687,-0.27367183409418017
vwmp,64041.99198873283,292.3985570652602,63270.0084535501,64587.98024322391,-0.7476311081215687,-0.27367183409418017
price_mid_deviation,-0.024264855264780998,1.7323561742825972,-31.43583795998711,18.339193649982917,-0.27201839671447464,5.042584438288431
