feature,mean,std,min,max,skewness,kurtosis
timestamp,1.782394602047471e+18,19995480700004.504,1.782345600106918e+18,1.782431999998248e+18,-0.6814129760200844,-0.030854043419957122
price,60062.595737826305,948.6022632928864,58115.01,61962.4,0.5071028211929264,-1.0308169951263966
quantity,0.005385650815882818,0.05988590368420796,1e-05,22.79702,87.9414990402085,17792.259421311534
trade_id,6444336546.278488,1639645.809848399,6441493852.0,6447177126.0,-0.0011186821219485415,-1.198073406329028
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,-0.0002283383547616905,0.3020571488655356,-179.22000000000116,36.2300000000032,-46.43672398299329,25132.314306150278
log_return,-3.778326563927144e-09,5.0682559151489276e-06,-0.003042301715098006,0.0006060737539552719,-47.96005652452313,26272.00003669321
tick_direction,-0.04419556433184178,0.9990228986832033,-1.0,1.0,0.08847760382526663,-1.9921724221718913
trade_intensity,174.92193175670798,279.8693271889819,1.0,8543.0,11.554491127449667,244.91340801575848
obi,-0.01546028438633324,0.8608810441900563,-1.0,1.0,0.03331458791878807,-1.7807465048725795
mid_price,60062.59339184971,948.621321636344,58116.41705486075,61962.39396722112,0.5070401591023718,-1.0308245105827143
vwmp,60062.59339184971,948.621321636344,58116.41705486075,61962.39396722112,0.5070401591023718,-1.0308245105827143
price_mid_deviation,0.0023459766029287304,2.932440578542056,-336.6368009136859,38.20250108438631,-2.1022001010655442,191.75547181506994
