feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7821279963556675e+18,24704599317790.4,1.782086400155947e+18,1.782172799141389e+18,-0.10521691925583287,-1.0994088961503103
price,64495.44002758397,455.6164215678781,63312.0,65622.83,0.2454944648944948,-0.5030772018392957
quantity,0.004417254293603636,0.05134026286171712,1e-05,21.84234,100.55135449004011,23735.855291495103
trade_id,6430738326.770482,1016724.6977114211,6428978794.0,6432500130.0,0.0013388409146853338,-1.2001137173468173
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,0.00020360432072173896,0.20555708996526398,-85.12000000000262,50.2300000000032,-18.323109990050785,12268.640071100544
log_return,3.198039818410331e-09,3.1881594386300547e-06,-0.001330167506234048,0.0007860365394485314,-18.722413828189865,12596.728701632775
tick_direction,-0.04704171126439373,0.9988929258941208,-1.0,1.0,0.09418773591606455,-1.9911298155923414
trade_intensity,128.16132797604635,166.4701587161283,1.0,2618.0,4.233165254059267,31.71074295778582
obi,-0.06395553642013943,0.8689446520705295,-1.0,1.0,0.13634805548854234,-1.7764685416884411
mid_price,64495.42876041107,455.633185696707,63311.99999999999,65622.82790184613,0.24534558893314343,-0.5028236137047948
vwmp,64495.42876041107,455.633185696707,63311.99999999999,65622.82790184613,0.24534558893314343,-0.5028236137047948
price_mid_deviation,0.01126717289550269,2.007848135829848,-77.22289914485009,44.82094744648202,0.012964401571746094,15.811098951303999
