feature,mean,std,min,max,skewness,kurtosis
timestamp,1.779711515410014e+18,23104173062101.13,1.779667200144245e+18,1.779753599861479e+18,-0.17774350160576255,-0.86962381060196
price,663.6312367499629,4.43958333951502,655.76,673.07,0.49955432297434593,-0.9040328288850308
quantity,0.18160698940955008,1.247639347080127,0.001,353.05,74.12205752384675,14067.231872369537
trade_id,1501348631.3655996,182408.11196706322,1501032785.0,1501664483.0,0.0005092923965498234,-1.2005455737111772
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,1.0489862194823941e-05,0.004895389090171337,-0.42000000000007276,0.4699999999999136,-0.31219422773230127,703.553235681724
log_return,1.589711358262406e-08,7.380022874042987e-06,-0.0006373196373594681,0.0007100502621089078,-0.27842603196789606,707.0565141324782
tick_direction,0.011206749276327239,0.9999372024135603,-1.0,1.0,-0.022414959837308752,-1.9995039545235709
trade_intensity,51.255283649386335,91.9231001517085,1.0,1391.0,5.306020959628903,42.07759565629721
obi,-0.017387118516488977,0.7646255204255035,-1.0,1.0,0.04861301643183965,-1.6009121032062699
mid_price,663.6299881737848,4.440170016031096,655.8000320718396,673.0601518854726,0.4994560146842214,-0.9040938844555297
vwmp,663.6299881737848,4.440170016031096,655.8000320718396,673.0601518854726,0.4994560146842214,-0.9040938844555297
price_mid_deviation,0.0012485761780454954,0.055279644917332664,-0.35447245956504503,0.4203000345421515,-0.024685403846851375,0.8641072085147918
