feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7801511119868677e+18,23056364403490.664,1.780099200580291e+18,1.780185599137293e+18,-0.6314766220991366,-0.8064846774438168
price,693.4079874160965,23.55521226160074,642.66,729.0,-0.36379364099507655,-1.292254112037561
quantity,0.29204657445389753,2.2137956566367336,0.001,699.42,73.22266984008658,12133.004074227849
trade_id,1505688400.5986211,561074.1143903591,1504716581.0,1506660267.0,-1.4217473091598058e-05,-1.1997036006356547
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,3.924621120719851e-05,0.008942018570931512,-1.9400000000000546,1.42999999999995,-8.211069896375685,4387.480747324415
log_return,5.7695976145143187e-08,1.263435613353492e-05,-0.002828402527060625,0.001974934177804144,-9.039805705925895,4385.528129828784
tick_direction,-0.02952209707508569,0.9995641278999008,-1.0,1.0,0.05906998706869508,-1.9965128087050308
trade_intensity,95.59291720829344,152.38119844741357,1.0,2391.0,4.785501638973413,35.852207500843605
obi,-0.02663518729667182,0.7938546373663135,-1.0,1.0,0.03843146937833828,-1.6507063929382684
mid_price,693.406130153561,23.556745246210347,642.672139391266,728.9117516689008,-0.3637748503409824,-1.2921770256073952
vwmp,693.406130153561,23.556745246210347,642.672139391266,728.9117516689008,-0.3637748503409824,-1.2921770256073952
price_mid_deviation,0.0018572625355214314,0.07195286918693933,-1.8727994796607845,0.8684406904743582,-0.3724806909278289,9.512400597360056
