feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7807350838656579e+18,20627063227718.984,1.780704000121225e+18,1.780790394465078e+18,0.7561311456572126,-0.2332908846344086
price,573.4747165690364,5.157230870147154,559.68,584.43,-1.0031168294976993,0.4088229051658132
quantity,0.21824241075919493,1.7707686844656434,0.001,464.594,65.82554164922043,10326.385438694415
trade_id,1518958778.1406195,300063.0234578839,1518438953.0,1519478238.0,-0.000716322150428337,-1.2001912107894672
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,2.282769347437508e-06,0.009097393654252349,-0.9099999999999682,0.9099999999999682,-0.2510188780262407,571.962778062471
log_return,3.981464324551446e-09,1.5891564216507896e-05,-0.0015691958075407797,0.0015691958075407797,-0.26181406384942973,562.2810452989847
tick_direction,0.12829357187628163,0.9917362347999721,-1.0,1.0,-0.2587255633455367,-1.9330648224863989
trade_intensity,42.33425159987309,88.16761231546383,1.0,1897.0,9.604228991481216,134.4123745245023
obi,0.06551726022094895,0.7123105747054457,-1.0,1.0,-0.08243874353750821,-1.4830136915306862
mid_price,573.4759074025001,5.156549469922036,559.7290907410833,584.3680251518696,-1.0031021406838132,0.4087941538335218
vwmp,573.4759074025001,5.156549469922036,559.7290907410833,584.3680251518696,-1.0031021406838132,0.4087941538335218
price_mid_deviation,-0.001190833463723051,0.10282197430796922,-0.6396566172711573,0.7564831650290671,-0.23991531230565538,0.8972279471908036
