feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7790214876632663e+18,29173322872843.934,1.77897600161052e+18,1.779062399846552e+18,-0.02537336023820639,-1.3863780838603639
price,652.43121957887,3.235871685442169,640.01,657.6,-1.500662537681241,2.3437791691103014
quantity,0.17138316595567132,1.133762762006568,0.001,327.777,80.69058421427457,16534.140677509582
trade_id,1496407883.0187042,161882.97993170947,1496127338.0,1496688048.0,-0.0019938023151598082,-1.2005590276504494
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,-1.2085722301754637e-05,0.006643826968221122,-0.5099999999999909,0.5600000000000591,2.70889751742046,740.6136876190991
log_return,-1.851269685715015e-08,1.0213500215591503e-05,-0.000781399664380622,0.0008670878779355462,2.742803497284829,745.5771316239756
tick_direction,0.01936952815325847,0.999812393091384,-1.0,1.0,-0.03874642991139249,-1.9985059026902023
trade_intensity,50.07481098074198,102.33286257992886,1.0,1296.0,5.280067190429319,35.89404443901835
obi,-0.02904340938340652,0.7161115132464265,-1.0,1.0,0.07138672672801608,-1.4943728675201846
mid_price,652.4308327851206,3.2359938097718532,640.0210646708886,657.5923753814874,-1.5011608525322544,2.345641648185734
vwmp,652.4308327851206,3.2359938097718532,640.0210646708886,657.5923753814874,-1.5011608525322544,2.345641648185734
price_mid_deviation,0.00038679374959758243,0.06412862352648514,-0.5671956592511833,0.4478683919157902,-0.12414556596662887,1.6361733422773401
