feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7810073464295416e+18,22597609662252.867,1.780963200374055e+18,1.781049599590168e+18,-0.26962996904187453,-0.7889717839077321
price,595.3448655173048,5.3269317424618245,583.84,605.68,-0.17526358689178798,-0.833048155936253
quantity,0.16482040270596823,1.0599366219497448,0.001,250.433,63.613497671077894,10201.133433386285
trade_id,1521369810.262549,236635.25536817903,1520960119.0,1521779591.0,-9.18958251335864e-05,-1.2004895898469783
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,-1.032831024183206e-05,0.007567905581424944,-0.6699999999999591,0.4900000000000091,-0.3181950841816566,576.1949025845258
log_return,-1.72818222747657e-08,1.271959015942212e-05,-0.001117980409956587,0.0008227205648880798,-0.27642112315149797,566.7423428196871
tick_direction,-0.1041773231031543,0.9945587390149769,-1.0,1.0,0.20949494624906312,-1.9561166664046863
trade_intensity,34.29769575643833,72.38545670332236,1.0,1323.0,8.487271889010891,101.9635656212006
obi,-0.10731216458168973,0.6756754061145422,-1.0,1.0,0.23261727657833225,-1.344876928681152
mid_price,595.3430282985182,5.3276682962755775,583.8817952394654,605.6580611141188,-0.1753772986375188,-0.8339164543004682
vwmp,595.3430282985182,5.3276682962755775,583.8817952394654,605.6580611141188,-0.1753772986375188,-0.8339164543004682
price_mid_deviation,0.001837218786604963,0.0891975069931106,-0.6971246808333262,0.5032200284896362,0.16600096710285334,0.7569631834784905
