feature,mean,std,min,max,skewness,kurtosis
timestamp,1.781175602613366e+18,22383142888592.36,1.781136000067494e+18,1.781222399463035e+18,0.07028117889049175,-1.028065147062408
price,598.5289457292134,4.226785679713459,586.51,607.33,-0.4174322607385809,-0.30997235323747363
quantity,0.19559798125206404,1.3042556646761734,0.001,243.743,56.584474663858366,6227.902465863794
trade_id,1522786890.1539245,171567.14707234415,1522489697.0,1523083889.0,-0.001210057100205703,-1.2005168931254429
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,3.260142430118635e-05,0.008660253785827389,-2.2799999999999727,0.7899999999999636,-37.7694351455452,9453.158559232146
log_return,5.469274177877103e-08,1.4452791455754568e-05,-0.0037834205394862153,0.0013252700709198706,-37.362087798154285,9295.359791511584
tick_direction,0.1156766277425419,0.9932869262172505,-1.0,1.0,-0.23291743513739477,-1.9457560590094638
trade_intensity,34.00583269118407,85.07604143162185,1.0,1944.0,10.909427215611585,172.79493560560766
obi,0.077458120058121,0.6721755055748833,-1.0,1.0,-0.11300612333795873,-1.3860219229420814
mid_price,598.5278768141014,4.228127434270999,586.51,607.3131260103131,-0.4178509134126556,-0.3084463746157118
vwmp,598.5278768141014,4.228127434270999,586.51,607.3131260103131,-0.4178509134126556,-0.3084463746157118
price_mid_deviation,0.001068915112084567,0.08912592511836821,-2.0934441595899216,0.4904462009200188,-0.7574166286215862,10.386543444456503
