feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7843828718247357e+18,24976462777946.758,1.78433280012689e+18,1.784419199384168e+18,-0.48065795695203767,-1.0097686916348099
price,64285.53551137534,310.7694979965708,63886.65,64865.0,0.44673059013854555,-1.359661239799594
quantity,0.007442185300503035,0.06868652643268694,1e-05,16.49958,71.50574401117557,11552.299191312002
trade_id,6515787412.652532,314280.0279877914,6515243096.0,6516331796.0,0.00044522594429764555,-1.2001079352993032
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,0.0008406112418656186,0.17909668897807413,-32.44999999999709,29.970000000001164,-11.219980229446604,6671.240284354672
log_return,1.3056641141451004e-08,2.7839396302999366e-06,-0.0005008794049654597,0.0004682977587382453,-10.903561822400773,6658.797228083873
tick_direction,-0.017443696137500547,0.9998478471572876,-1.0,1.0,0.03489275004599178,-1.9987862192311274
trade_intensity,100.68672969582269,153.52176442396924,1.0,2148.0,4.223502746435151,29.054107918021792
obi,-0.04048673557076419,0.839725573822494,-1.0,1.0,0.06932806796615062,-1.7348725382420733
mid_price,64285.49206572515,310.7476310229621,63886.6520015288,64864.99691026291,0.4468419046374869,-1.3595583421543813
vwmp,64285.49206572515,310.7476310229621,63886.6520015288,64864.99691026291,0.4468419046374869,-1.3595583421543813
price_mid_deviation,0.04344565017877044,1.3691288101383106,-30.62679269380169,42.25242936726136,0.4465052939366543,27.96487075343171
