feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7811790187372961e+18,23365614363070.09,1.781136000084141e+18,1.781222399446687e+18,-0.25456385920000696,-1.0605413566732396
price,62870.43203534686,489.8600036522119,61510.99,63933.02,-0.2849300109909304,-0.24598072888384337
quantity,0.00508312595567937,0.05287188962257526,1e-05,17.7993,77.32703131064413,14851.89786400348
trade_id,6400529362.841514,994960.7236133118,6398805559.0,6402252361.0,-0.0014114759118630455,-1.2002008308474192
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,0.0006207330108456585,0.2812831111697961,-44.62999999999738,44.62999999999738,-2.652007210353977,2863.3726773780572
log_return,9.921801327981357e-09,4.4701850191095815e-06,-0.0007027325847008825,0.0007027325847008825,-2.622507221697929,2848.9723838670475
tick_direction,-0.04946845883879784,0.9987756863180614,-1.0,1.0,0.09905823959127119,-1.990188633373473
trade_intensity,113.31723154838107,139.59298218389046,1.0,1968.0,3.292445508448039,17.910844237114674
obi,-0.06460578588340325,0.8733808613313869,-1.0,1.0,0.13611381942507078,-1.7917652261615287
mid_price,62870.387004217046,489.8721363443006,61510.99,63931.74785407054,-0.28507857463602065,-0.2457612088439598
vwmp,62870.387004217046,489.8721363443006,61510.99,63931.74785407054,-0.28507857463602065,-0.2457612088439598
price_mid_deviation,0.04503112981576699,2.615610556976217,-33.618128165006055,34.65553643646854,0.3293986950803686,4.1124303153922135
