feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7812673742555512e+18,21209370644201.824,1.781222400292588e+18,1.78130879957189e+18,-0.3504279937589102,-0.6741524872878082
price,63613.33846417972,284.9564358226143,62829.81,64394.44,-0.10989408365291856,0.1438455700686987
quantity,0.0052441081634919656,0.06706687058313056,1e-05,24.80407,121.22557808849318,28145.20215871053
trade_id,6403829931.763198,910145.7171047658,6402252362.0,6405406413.0,-0.0012312709863371684,-1.1989697870398837
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,-1.4762348340061708e-05,0.2175702349609426,-69.62000000000262,51.830000000001746,-8.28977662466931,6643.738466444781
log_return,-2.3210143896939397e-10,3.419727495766504e-06,-0.0010915035956262642,0.000813326930764191,-8.131540169501674,6584.217384199567
tick_direction,-0.024380504584063854,0.9997027513197242,-1.0,1.0,0.04877553110811738,-1.9976222300006363
trade_intensity,116.05776543177382,148.24356735001345,1.0,2833.0,4.120808997312651,33.85914851378966
obi,-0.05216352126711467,0.8728167738514547,-1.0,1.0,0.10933919927021567,-1.7948568700724823
mid_price,63613.33972383674,284.9566932438064,62832.40383840545,64394.41790426483,-0.10986973667241548,0.14381814225245382
vwmp,63613.33972383674,284.9566932438064,62832.40383840545,64394.41790426483,-0.10986973667241548,0.14381814225245382
price_mid_deviation,-0.0012596570257263251,2.2792562112496086,-65.23113914812711,51.89536368959671,-0.17875919147985764,19.047681075804068
