feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7827322196680543e+18,22205971392703.39,1.782691200033988e+18,1.782777599444455e+18,-0.2518698777856126,-0.9127001199902876
price,59881.04165962717,430.1941275631446,58900.01,60780.57,-0.06128797453138789,-0.9811705893576756
quantity,0.004163374351114969,0.05217414551068684,1e-05,24.399,117.49268558169554,28639.166900931432
trade_id,6459700348.676977,1409866.2646739047,6457258909.0,6462143244.0,-0.00028776283275537215,-1.19953585852332
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,0.00014134170349853757,0.21342944984978116,-31.959999999999127,36.94000000000233,-1.9839156227803105,1797.279591066621
log_return,2.358920456133751e-09,3.567104695262411e-06,-0.0005401661666208923,0.0006146327712883703,-2.007253474498714,1804.0594692796878
tick_direction,-0.023956922226479393,0.99971299175185,-1.0,1.0,0.047927614942527175,-1.9977037703035334
trade_intensity,132.74331792201215,154.58563951006656,1.0,2601.0,3.3812075639460306,21.82886747215436
obi,-0.007873477021127938,0.8847075629158497,-1.0,1.0,0.0204704262332871,-1.827080755410734
mid_price,59881.05219579086,430.19621694781387,58900.01590780341,60780.54806579475,-0.06122520633849969,-0.9811876846761836
vwmp,59881.05219579086,430.19621694781387,58900.01590780341,60780.54806579475,-0.06122520633849969,-0.9811876846761836
price_mid_deviation,-0.010536163691835724,2.3093059754920704,-39.46093826791184,21.80956624628743,0.09360887857671145,2.0305822949913956
