feature,mean,std,min,max,skewness,kurtosis
timestamp,1.7839399081110456e+18,25211814873478.9,1.783900800136206e+18,1.783987199920531e+18,-0.03023024626739721,-1.2436816710380159
price,62794.11625636111,603.1268337635998,61824.97,64425.0,0.6778671954544112,-0.271333060062001
quantity,0.006532910178065498,0.07111168059971827,1e-05,22.98681,86.04687707396546,15881.834949600361
trade_id,6501764980.123213,967108.7005920995,6500090743.0,6503440454.0,0.000574822072238451,-1.200368961539756
segment_id,0.0,0.0,0.0,0.0,0.0,0.0
price_increment,-0.0004370693121997101,0.21657570243657825,-46.94999999999709,64.34999999999854,15.016422135091,8319.506813717564
log_return,-6.931611885392793e-09,3.44977879688674e-06,-0.000752890666532835,0.0010321072864183378,15.432359389364748,8484.792223117394
tick_direction,-0.038774072405441444,0.9992480029047333,-1.0,1.0,0.07760653987577439,-1.9939784308060806
trade_intensity,129.19030663308348,179.05937083601125,1.0,3101.0,4.969927239578228,44.01350707353471
obi,-0.02529742667318049,0.8780863388831259,-1.0,1.0,0.054770837267100615,-1.8146493056826793
mid_price,62794.12519138684,603.1293288368764,61824.97720540693,64424.87893921342,0.6778118980987782,-0.27151443029824307
vwmp,62794.12519138684,603.1293288368764,61824.97720540693,64424.87893921342,0.6778118980987782,-0.27151443029824307
price_mid_deviation,-0.008935025735834885,2.0387596179829868,-43.065704540742445,59.28286050380848,-0.02365295853314759,10.558594429886561
